Time(s),Value(mm)
27.02,4.23607635498047
27.04,4.21082448959351
27.06,4.20511102676392
27.08,4.20409154891968
27.1,4.20161008834839
27.12,4.20161008834839
27.14,4.20243406295776
27.16,4.203773021698
27.18,4.21000289916992
27.2,4.21525382995605
27.22,4.22146272659302
27.24,4.22492599487305
27.26,4.22963523864746
27.28,4.23488092422485
27.3,4.24319410324097
27.32,4.25144052505493
27.34,4.25949811935425
27.36,4.26723146438599
27.38,4.30644083023071
27.4,4.34565019607544
27.42,4.74599647521973
27.44,4.78060245513916
27.46,4.74599647521973
27.48,4.72823619842529
27.5,4.65020847320557
27.52,4.58552694320679
27.54,4.54387426376343
27.56,4.48767900466919
27.58,4.46689176559448
27.6,4.45838785171509
27.62,4.45305895805359
27.64,4.4495644569397
27.66,4.44773006439209
27.68,4.42745971679688
27.7,4.42433881759644
27.72,4.42433881759644
27.74,4.43007659912109
27.76,4.43110752105713
27.78,4.43110752105713
27.8,4.42992210388184
27.82,4.42050957679749
27.84,4.41109704971313
27.86,4.38834381103516
27.88,4.37686252593994
27.9,4.36889410018921
27.92,4.368465979894
27.94,4.3680378595988
27.96,4.36760973930359
27.98,4.36718161900838
28,4.36675349871318
28.02,4.36632537841797
28.04,4.36589725812276
28.06,4.36546913782756
28.08,4.36504101753235
28.1,4.36461289723714
28.12,4.36418477694194
28.14,4.36375665664673
28.16,4.35365945414493
28.18,4.35365945414493
28.2,4.36144412191291
28.22,4.36922878968088
28.24,4.37701345744886
28.26,4.38479812521684
28.28,4.39258279298481
28.3,4.40036746075279
28.32,4.40815212852076
28.34,4.41593679628874
28.36,4.42372146405672
28.38,4.43150613182469
28.4,4.43929079959267
28.42,4.44707546736065
28.44,4.45486013512862
28.46,4.4626448028966
28.48,4.47042947066458
28.5,4.47821413843255
28.52,4.48599880620053
28.54,4.49378347396851
28.56,4.68520069122314
28.58,4.87897178104946
28.6,4.87897178104946
28.62,4.86492483956473
28.64,4.85087789808001
28.66,4.83683095659528
28.68,4.82278401511056
28.7,4.80873707362584
28.72,4.80873707362584
28.74,4.93466329574585
28.76,4.93652415275574
28.78,4.93652415275574
28.8,4.93415546417236
28.82,4.93178677558899
28.84,4.92941808700562
28.86,4.92704939842224
28.88,4.92468070983887
28.9,4.92231202125549
28.92,4.92231202125549
28.94,5.29960203170776
28.96,5.29960203170776
28.98,5.15297508239746
29,5.01990842819214
29.02,4.92067718505859
29.04,4.87588977813721
29.06,4.86567709181044
29.08,4.85546440548367
29.1,4.8452517191569
29.12,4.83503903283013
29.14,4.82482634650336
29.16,4.81461366017659
29.18,4.80440097384983
29.2,4.79418828752306
29.22,4.78397560119629
29.24,4.69404888153076
29.26,4.65802907943726
29.28,4.65504598617554
29.3,4.6489143371582
29.32,4.64591777324677
29.34,4.63678956031799
29.36,4.62766134738922
29.38,4.61853313446045
29.4,4.60494041442871
29.42,4.59239912033081
29.44,4.59195041656494
29.46,4.5843505859375
29.48,4.57609224319458
29.5,4.5576434135437
29.52,4.54973649978638
29.54,4.54973649978638
29.56,4.60230159759521
29.58,4.61909866333008
29.6,4.6236515045166
29.62,4.68521022796631
29.64,4.71116256713867
29.66,4.73430347442627
29.68,4.74158143997192
29.7,4.74604320526123
29.72,4.75335597991943
29.74,4.75335597991943
29.76,4.70370388031006
29.78,4.68514966964722
29.8,4.68075609207153
29.82,4.62519502639771
29.84,4.6013388633728
29.86,4.59380912780762
29.88,4.59380912780762
29.9,4.61822462081909
29.92,4.62052631378174
29.94,4.62535667419434
29.96,4.63510036468506
29.98,4.64885425567627
30,4.67453622817993
30.02,4.82334923744202
30.04,4.87626838684082
30.06,4.87626838684082
30.08,4.78037452697754
30.1,4.77858288966826
30.12,4.77679125235899
30.14,4.77499961504971
30.16,4.77320797774043
30.18,4.77141634043116
30.2,4.76962470312188
30.22,4.76783306581261
30.24,4.76604142850333
30.26,4.76424979119405
30.28,4.76245815388478
30.3,4.7606665165755
30.32,4.75887487926622
30.34,4.75708324195695
30.36,4.75529160464767
30.38,4.75349996733839
30.4,4.75170833002912
30.42,4.74991669271984
30.44,4.74812505541057
30.46,4.74633341810129
30.48,4.74454178079201
30.5,4.74275014348274
30.52,4.74095850617346
30.54,4.73916686886419
30.56,4.73737523155491
30.58,4.73558359424563
30.6,4.73379195693636
30.62,4.73200031962708
30.64,4.7302086823178
30.66,4.72841704500853
30.68,4.72662540769925
30.7,4.72483377038997
30.72,4.7230421330807
30.74,4.72125049577142
30.76,4.71945885846215
30.78,4.71766722115287
30.8,4.71587558384359
30.82,4.71408394653432
30.84,4.71229230922504
30.86,4.71050067191576
30.88,4.70870903460649
30.9,4.70691739729721
30.92,4.70512575998794
30.94,4.70333412267866
30.96,4.70154248536938
30.98,4.69975084806011
31,4.69795921075083
31.02,4.69616757344155
31.04,4.69437593613228
31.06,4.692584298823
31.08,4.69079266151373
31.1,4.68900102420445
31.12,4.68720938689517
31.14,4.6854177495859
31.16,4.68362611227662
31.18,4.68183447496734
31.2,4.68004283765807
31.22,4.67825120034879
31.24,4.67645956303951
31.26,4.67466792573024
31.28,4.67287628842096
31.3,4.67108465111169
31.32,4.66929301380241
31.34,4.66750137649313
31.36,4.66570973918386
31.38,4.66391810187458
31.4,4.66212646456531
31.42,4.66033482725603
31.44,4.65854318994675
31.46,4.65675155263748
31.48,4.6549599153282
31.5,4.65316827801892
31.52,4.65137664070965
31.54,4.64958500340037
31.56,4.64779336609109
31.58,4.64600172878182
31.6,4.64421009147254
31.62,4.64241845416327
31.64,4.64062681685399
31.66,4.63883517954471
31.68,4.63704354223544
31.7,4.63525190492616
31.72,4.63346026761688
31.74,4.63166863030761
31.76,4.62987699299833
31.78,4.62808535568906
31.8,4.62629371837978
31.82,4.6245020810705
31.84,4.62271044376123
31.86,4.62091880645195
31.88,4.61912716914267
31.9,4.6173355318334
31.92,4.61554389452412
31.94,4.61375225721485
31.96,4.61196061990557
31.98,4.61016898259629
32,4.60837734528702
32.02,4.60658570797774
32.04,4.60479407066846
32.06,4.60300243335919
32.08,4.60121079604991
32.1,4.59941915874064
32.12,4.59762752143136
32.14,4.59583588412208
32.16,4.59404424681281
32.18,4.59225260950353
32.2,4.59046097219425
32.22,4.58866933488498
32.24,4.5868776975757
32.26,4.58508606026643
32.28,4.58329442295715
32.3,4.58150278564787
32.32,4.5797111483386
32.34,4.57791951102932
32.36,4.57612787372004
32.38,4.57433623641077
32.4,4.57254459910149
32.42,4.57075296179222
32.44,4.56896132448294
32.46,4.56716968717366
32.48,4.56537804986439
32.5,4.56358641255511
32.52,4.56179477524583
32.54,4.56000313793656
32.56,4.55821150062728
32.58,4.556419863318
32.6,4.55462822600873
32.62,4.55283658869945
32.64,4.55104495139018
32.66,4.5492533140809
32.68,4.54746167677162
32.7,4.54567003946235
32.72,4.54387840215307
32.74,4.54208676484379
32.76,4.54029512753452
32.78,4.53850349022524
32.8,4.53671185291597
32.82,4.53671185291597
32.84,4.71688222885132
32.86,4.71688222885132
32.88,4.85741376876831
32.9,5.11846113204956
32.92,5.11846113204956
32.94,4.67073678970337
32.96,4.64258766174316
32.98,4.5883264541626
33,4.5883264541626
33.02,4.64538383483887
33.04,4.65927195549011
33.06,4.65927195549011
33.08,4.51376390457153
33.1,4.47975492477417
33.12,4.47975492477417
33.14,4.60514211654663
33.16,4.6342855559455
33.18,4.66342899534437
33.2,4.69257243474325
33.22,4.72171587414212
33.24,4.75085931354099
33.26,4.78000275293986
33.28,4.80914619233873
33.3,4.8382896317376
33.32,4.8382896317376
33.34,4.70625082651774
33.36,4.54506858189901
33.38,4.38388633728027
33.4,4.1653003692627
33.42,3.95782589912415
33.44,3.95782589912415
33.46,4.01345777511597
33.48,4.04791212081909
33.5,4.12690162658691
33.52,4.24034547805786
33.54,4.39530563354492
33.56,4.40938425064087
33.58,4.43763542175293
33.6,4.43763542175293
33.62,4.35601186752319
33.64,4.20813846588135
33.66,4.20813846588135
33.68,4.22382402420044
33.7,4.29423427581787
33.72,4.36401271820068
33.74,4.36913824081421
33.76,4.37690296173096
33.78,4.3846676826477
33.8,4.39243240356445
33.82,4.4001971244812
33.84,4.40796184539795
33.86,4.4370265007019
33.88,4.44828383127848
33.9,4.45954116185506
33.92,4.47079849243164
33.94,4.52547597885132
33.96,4.58949089050293
33.98,4.61851406097412
34,4.67199349403381
34.02,4.67199349403381
34.04,4.66067790985107
34.06,4.623610496521
34.08,4.58654308319092
34.1,4.5641655921936
34.12,4.54239683884841
34.14,4.52062808550321
34.16,4.49885933215802
34.18,4.47709057881282
34.2,4.45532182546762
34.22,4.43355307212243
34.24,4.41178431877723
34.26,4.39001556543204
34.28,4.36824681208684
34.3,4.34647805874164
34.32,4.32470930539645
34.34,4.30294055205125
34.36,4.28117179870605
34.38,4.25940304536086
34.4,4.23763429201566
34.42,4.21586553867047
34.44,4.19409678532527
34.46,4.17232803198007
34.48,4.15055927863488
34.5,4.12879052528968
34.52,4.10702177194449
34.54,4.08525301859929
34.56,4.06348426525409
34.58,4.0417155119089
34.6,4.0199467585637
34.62,4.0199467585637
34.64,4.08006858825684
34.66,4.21600008010864
34.68,4.27173829078674
34.7,4.27173829078674
34.72,4.26948118209839
34.74,4.21914386749268
34.76,4.17918634414673
34.78,4.14750909805298
34.8,4.1456413269043
34.82,4.13161325454712
34.84,4.13161325454712
34.86,4.40249681472778
34.88,4.50548982620239
34.9,4.52071666717529
34.92,4.52676153182983
34.94,4.54278039932251
34.96,4.56120157241821
34.98,4.56120157241821
35,4.54655313491821
35.02,4.51131057739258
35.04,4.51131057739258
35.06,4.5673394203186
35.08,4.58032464981079
35.1,4.59330987930298
35.12,4.59330987930298
35.14,4.52687644958496
35.16,4.52687644958496
35.18,4.55920791625977
35.2,4.5646687746048
35.22,4.57012963294983
35.24,4.57559049129486
35.26,4.58105134963989
35.28,4.58105134963989
35.3,4.57472276687622
35.32,4.57472276687622
35.34,4.58203601837158
35.36,4.59582281112671
35.38,4.60915088653564
35.4,4.65042066574097
35.42,4.6928539276123
35.44,4.73939895629883
35.46,4.82946491241455
35.48,5.19521951675415
35.5,5.62646412849426
35.52,5.97831090291341
35.54,5.97831090291341
35.56,5.89891306559245
35.58,5.81951522827148
35.6,5.74011739095052
35.62,5.66071955362956
35.64,5.58132171630859
35.66,5.50192387898763
35.68,5.42252604166667
35.7,5.42252604166667
35.72,5.3431282043457
35.74,5.34354567527771
35.76,5.34354567527771
35.78,5.34354567527771
35.8,5.2931182384491
35.82,5.22594404220581
35.84,5.09906673431396
35.86,5.08573039372762
35.88,5.07239405314128
35.9,5.05905771255493
35.92,5.04572137196859
35.94,5.03238503138224
35.96,5.03238503138224
35.98,5.0190486907959
36,5.03056740760803
36.02,5.03056740760803
36.04,5.0704197883606
36.06,5.0704197883606
36.08,4.94401931762695
36.1,4.91517106691996
36.12,4.88632281621297
36.14,4.85747456550598
36.16,4.82862631479899
36.18,4.799778064092
36.2,4.77092981338501
36.22,4.7394312449864
36.24,4.70793267658779
36.26,4.67643410818917
36.28,4.64493553979056
36.3,4.61343697139195
36.32,4.58193840299334
36.34,4.55043983459473
36.36,4.54832911491394
36.38,4.54832911491394
36.4,4.56458539962769
36.42,4.58295240402222
36.44,4.60131940841675
36.46,4.61968641281128
36.48,4.63805341720581
36.5,4.65642042160034
36.52,4.67478742599487
36.54,4.6931544303894
36.56,4.71152143478394
36.58,4.72988843917847
36.6,4.748255443573
36.62,4.76662244796753
36.64,4.78498945236206
36.66,4.80335645675659
36.68,4.82172346115112
36.7,4.83096571891539
36.72,4.84020797667965
36.74,4.84945023444391
36.76,4.85869249220817
36.78,4.86793474997244
36.8,4.8771770077367
36.82,4.88641926550096
36.84,4.89566152326522
36.86,4.90490378102949
36.88,4.91414603879375
36.9,4.92338829655801
36.92,4.93263055432227
36.94,4.94187281208654
36.96,4.9511150698508
36.98,4.96035732761506
37,4.96959958537932
37.02,4.97884184314359
37.04,4.98808410090785
37.06,4.99732635867211
37.08,5.00656861643637
37.1,5.01581087420064
37.12,5.0250531319649
37.14,5.03429538972916
37.16,5.04353764749342
37.18,5.05277990525769
37.2,5.06202216302195
37.22,5.07126442078621
37.24,5.08050667855047
37.26,5.08974893631474
37.28,5.098991194079
37.3,5.10823345184326
37.32,5.16048936843872
37.34,5.21274528503418
37.36,5.26500120162964
37.38,5.3172571182251
37.4,5.3172571182251
37.42,5.28321472803752
37.44,5.19691642125448
37.46,5.11061811447144
37.48,4.8681583404541
37.5,4.8681583404541
37.52,4.87737226486206
37.54,4.92569017410278
37.56,4.94850581032889
37.58,4.94850581032889
37.6,4.92300353731428
37.62,4.89750126429966
37.64,4.87199899128505
37.66,4.84649671827044
37.68,4.82099444525582
37.7,4.79549217224121
37.72,4.7699898992266
37.74,4.74448762621198
37.76,4.71898535319737
37.78,4.69348308018276
37.8,4.66798080716814
37.82,4.64247853415353
37.84,4.61697626113892
37.86,4.61206567287445
37.88,4.60715508460999
37.9,4.60224449634552
37.92,4.59733390808105
37.94,4.56070184707642
37.96,4.53956839243571
37.98,4.518434937795
38,4.4973014831543
38.02,4.47616802851359
38.04,4.45503457387288
38.06,4.43390111923218
38.08,4.41276766459147
38.1,4.39163420995077
38.12,4.37050075531006
38.14,4.34936730066935
38.16,4.32823384602865
38.18,4.30710039138794
38.2,4.28596693674723
38.22,4.26483348210653
38.24,4.26483348210653
38.26,4.32982889811198
38.28,4.41595776875814
38.3,4.5020866394043
38.32,4.59635286331177
38.34,4.59635286331177
38.36,4.58035001754761
38.38,4.56434717178345
38.4,4.54834432601929
38.42,4.53234148025513
38.44,4.51633863449097
38.46,4.50033578872681
38.48,4.48433294296265
38.5,4.46833009719849
38.52,4.45232725143433
38.54,4.43826456069946
38.56,4.4242018699646
38.58,4.41013917922974
38.6,4.39607648849487
38.62,4.38201379776001
38.64,4.36795110702515
38.66,4.35388841629028
38.68,4.33982572555542
38.7,4.32576303482056
38.72,4.31170034408569
38.74,4.29763765335083
38.76,4.28357496261597
38.78,4.2695122718811
38.8,4.25544958114624
38.82,4.25544958114624
38.84,4.32916474342346
38.86,4.32916474342346
38.88,4.32916474342346
38.9,4.33125424385071
38.92,4.37122678756714
38.94,4.37122678756714
38.96,4.35686826705933
38.98,4.34250974655151
39,4.34099364280701
39.02,4.34099364280701
39.04,4.35383605957031
39.06,4.37115614754813
39.08,4.38847623552595
39.1,4.40579632350377
39.12,4.42311641148159
39.14,4.4404364994594
39.16,4.45775658743722
39.18,4.47507667541504
39.2,4.4773268699646
39.22,4.53067922592163
39.24,4.5697455406189
39.26,4.61851978302002
39.28,4.65370082855225
39.3,4.68766832351685
39.32,4.7322998046875
39.34,4.75832891464233
39.36,4.76154208183289
39.38,4.76154208183289
39.4,4.76154208183289
39.42,4.75398302078247
39.44,4.68612122535706
39.46,4.60832262039185
39.48,4.28919363021851
39.5,4.25436582167943
39.52,4.21953801314036
39.54,4.18471020460129
39.56,4.14988239606221
39.58,4.11505458752314
39.6,4.08022677898407
39.62,4.045398970445
39.64,4.01057116190592
39.66,3.97574335336685
39.68,3.94091554482778
39.7,3.90608773628871
39.72,3.87125992774963
39.74,3.77527141571045
39.76,3.67928290367126
39.78,3.67928290367126
39.8,3.70513105392456
39.82,3.77515077590942
39.84,4.01582717895508
39.86,4.01582717895508
39.88,3.98956990242004
39.9,3.98956990242004
39.92,4.050537109375
39.94,4.15697908401489
39.96,4.21220302581787
39.98,4.34138584136963
40,4.38643550872803
40.02,4.53921127319336
40.04,4.69631433486938
40.06,4.74006319046021
40.08,4.75711297988892
40.1,4.75711297988892
40.12,4.77392594019572
40.14,4.79073890050252
40.16,4.80755186080933
40.18,4.80755186080933
40.2,4.77287340164185
40.22,4.37258720397949
40.24,4.32921838760376
40.26,4.32921838760376
40.28,4.37717390060425
40.3,4.45930671691895
40.32,4.5924825668335
40.34,4.5924825668335
40.36,4.45310688018799
40.38,4.35704469680786
40.4,4.35704469680786
40.42,4.3785834312439
40.44,4.39110946655273
40.46,4.39110946655273
40.48,4.3467173576355
40.5,4.29116201400757
40.52,4.19420957565308
40.54,4.15492343902588
40.56,4.15492343902588
40.58,4.15818309783936
40.6,4.2041220664978
40.62,4.2041220664978
40.64,4.17072153091431
40.66,4.17072153091431
40.68,4.41803693771362
40.7,4.41803693771362
40.72,4.34683179855347
40.74,4.30820512771606
40.76,4.22487640380859
40.78,4.21304512023926
40.8,4.14649772644043
40.82,4.14633226394653
40.84,4.14049434661865
40.86,4.1310715675354
40.88,4.10981750488281
40.9,4.10981750488281
40.92,4.11289978027344
40.94,4.15179586410522
40.96,4.15179586410522
40.98,4.14377856254578
41,4.13576126098633
41.02,4.12774395942688
41.04,4.11972665786743
41.06,4.11170935630798
41.08,4.10369205474854
41.1,4.09567475318909
41.12,4.08765745162964
41.14,4.07964015007019
41.16,4.07162284851074
41.18,4.02032017707825
41.2,3.96901750564575
41.22,3.93886280059814
41.24,3.93886280059814
41.26,4.05494022369385
41.28,4.0965781211853
41.3,4.0965781211853
41.32,4.26227998733521
41.34,4.27964305877686
41.36,4.3344259262085
41.38,4.428635597229
41.4,4.48675584793091
41.42,4.71313333511353
41.44,4.77241802215576
41.46,4.77241802215576
41.48,4.76218557357788
41.5,4.68482065200806
41.52,4.59957981109619
41.54,4.57982349395752
41.56,4.53517532348633
41.58,4.52085113525391
41.6,4.48719215393066
41.62,4.39276075363159
41.64,4.37263965606689
41.66,4.33829736709595
41.68,4.3258376121521
41.7,4.31258392333984
41.72,4.3028769493103
41.74,4.28266763687134
41.76,4.28266763687134
41.78,4.30377674102783
41.8,4.35238218307495
41.82,4.50078821182251
41.84,4.50467109680176
41.86,4.50467109680176
41.88,4.47582530975342
41.9,4.47582530975342
41.92,4.48934602737427
41.94,4.53283262252808
41.96,4.64655351638794
41.98,4.92082452774048
42,4.93980578013829
42.02,4.9587870325361
42.04,4.97776828493391
42.06,4.99674953733172
42.08,5.01573078972953
42.1,5.03471204212734
42.12,5.03471204212734
42.14,4.71929788589478
42.16,4.52084684371948
42.18,4.512855052948
42.2,4.25043964385986
42.22,4.16673231124878
42.24,4.16673231124878
42.26,4.02579879760742
42.28,4.06065559387207
42.3,4.05802249908447
42.32,4.05802249908447
42.34,4.03432369232178
42.36,3.99433135986328
42.38,3.99433135986328
42.4,4.11607837677002
42.42,4.32982587814331
42.44,4.35080337524414
42.46,4.53499460220337
42.48,4.53499460220337
42.5,4.21235704421997
42.52,4.16637229919434
42.54,4.1203875541687
42.56,4.07440280914307
42.58,4.02841806411743
42.6,3.9824333190918
42.62,3.93644857406616
42.64,3.89046382904053
42.66,3.84447908401489
42.68,3.79849433898926
42.7,3.75250959396362
42.72,3.75250959396362
42.74,3.77684164047241
42.76,3.79149150848389
42.78,4.03752040863037
42.8,4.17311477661133
42.82,4.17311477661133
42.84,4.07220602035522
42.86,4.05926179885864
42.88,4.07220602035522
42.9,4.09370756149292
42.92,4.14270448684692
42.94,4.14270448684692
42.96,4.29534530639648
42.98,4.41642379760742
43,4.42246389389038
43.02,4.51071643829346
43.04,4.51071643829346
43.06,4.3359432220459
43.08,4.17622089385986
43.1,4.02385950088501
43.12,4.02385950088501
43.14,4.06110715866089
43.16,4.11799001693726
43.18,4.27718114852905
43.2,4.40406131744385
43.22,4.41618394851685
43.24,4.41618394851685
43.26,4.37336015701294
43.28,4.28193616867065
43.3,4.20643854141235
43.32,4.14272737503052
43.34,4.02304029464722
43.36,4.02304029464722
43.38,4.03779946840726
43.4,4.03779946840726
43.42,4.02288125111507
43.44,4.00796303382287
43.46,3.99304481653067
43.48,3.97812659923847
43.5,3.96320838194627
43.52,3.94829016465407
43.54,3.93337194736187
43.56,3.91845373006967
43.58,3.90353551277748
43.6,3.88861729548528
43.62,3.87369907819308
43.64,3.87369907819308
43.66,4.19019365310669
43.68,4.23934602737427
43.7,4.26609754562378
43.72,4.3633189201355
43.74,4.3633189201355
43.76,4.3343358039856
43.78,4.30614376068115
43.8,4.30614376068115
43.82,4.35008239746094
43.84,4.35569477081299
43.86,4.35008239746094
43.88,4.3184862335523
43.9,4.27440027395884
43.92,4.23031431436539
43.94,4.18622835477193
43.96,4.14214239517848
43.98,4.09805643558502
44,4.05397047599157
44.02,4.00988451639811
44.04,3.96579855680466
44.06,3.9217125972112
44.08,3.87762663761775
44.1,3.83354067802429
44.12,3.83354067802429
44.14,4.09417676925659
44.16,4.29911637306213
44.18,4.29911637306213
44.2,4.1980094909668
44.22,4.01072216033936
44.24,4.01072216033936
44.26,4.04576683044434
44.28,4.05466604232788
44.3,4.05376720428467
44.32,4.05376720428467
44.34,4.05053186416626
44.36,4.04996859721648
44.38,4.04996859721648
44.4,4.04940533026671
44.42,4.04884206331693
44.44,4.04827879636716
44.46,4.04771552941738
44.48,4.0471522624676
44.5,4.04658899551783
44.52,4.04602572856805
44.54,4.04546246161828
44.56,4.0448991946685
44.58,4.04433592771873
44.6,4.04377266076895
44.62,4.04320939381917
44.64,4.0426461268694
44.66,4.04208285991962
44.68,4.04151959296985
44.7,4.04095632602007
44.72,4.04039305907029
44.74,4.03982979212052
44.76,4.03926652517074
44.78,4.03870325822097
44.8,4.03813999127119
44.82,4.03757672432141
44.84,4.03701345737164
44.86,4.03645019042186
44.88,4.03588692347209
44.9,4.03532365652231
44.92,4.03476038957253
44.94,4.03419712262276
